image_id,box
000000004478,"[0.5546875, 0.36384976525821594, 0.61875, 0.41784037558685444]; [0.1671875, 0.4295774647887324, 0.2171875, 0.49295774647887325]"
000000004481,"[0.22083333333333333, 0.140625, 0.5833333333333334, 0.2859375]; [0.37083333333333335, 0.25, 0.65, 0.390625]; [0.6395833333333333, 0.1328125, 0.7, 0.178125]; [0.6166666666666667, 0.178125, 0.7354166666666667, 0.2390625]; [0.6208333333333333, 0.296875, 0.6958333333333333, 0.3515625]; [0.2125, 0.171875, 0.3541666666666667, 0.2765625]; [0.6041666666666666, 0.3578125, 0.7104166666666667, 0.421875]"
000000004527,"[0.358, 0.4431137724550898, 0.424, 0.5359281437125748]; [0.358, 0.4041916167664671, 0.42, 0.44610778443113774]"
000000004567,"[0.13, 0.743202416918429, 0.248, 0.8761329305135952]"
000000004579,"[0.734375, 0.24824355971896955, 0.890625, 0.3840749414519906]; [0.875, 0.2529274004683841, 0.9109375, 0.30679156908665106]; [0.825, 0.26229508196721313, 0.875, 0.3231850117096019]"
000000004595,"[0.8390625, 0.3375, 0.9953125, 0.3770833333333333]"
000000004616,"[0.7234375, 0.88125, 0.8859375, 0.9333333333333333]"
000000004711,"[0.40559440559440557, 0.4234375, 0.5617715617715617, 0.5171875]; [0.2773892773892774, 0.3734375, 0.5384615384615384, 0.478125]"
000000004716,"[0, 0.06875, 0.11943793911007025, 0.1]; [0.7962529274004684, 0.06875, 0.9953161592505855, 0.1234375]"
000000004719,"[0.616, 0.15466666666666667, 0.71, 0.216]; [0.654, 0.17066666666666666, 0.706, 0.216]"
000000004739,"[0.55, 0.03271028037383177, 0.621875, 0.10514018691588785]"
000000004741,"[0.20625, 0.2203125, 0.3578125, 0.3703125]; [0.7109375, 0.8625, 0.75625, 0.8875]; [0.1375, 0.5390625, 0.275, 0.5921875]; [0, 0.5578125, 0.1015625, 0.6046875]; [0.725, 0.8359375, 0.7515625, 0.859375]; [0.58125, 0.6265625, 0.6125, 0.6484375]"
000000004762,"[0.3453125, 0.2891566265060241, 0.4703125, 0.3759036144578313]; [0.0921875, 0.37349397590361444, 0.159375, 0.43373493975903615]; [0.7453125, 0.45542168674698796, 0.8171875, 0.5036144578313253]; [0.74375, 0.4530120481927711, 0.81875, 0.5060240963855421]; [0.3546875, 0.42891566265060244, 0.409375, 0.4746987951807229]"
000000004823,"[0.784375, 0.5416666666666666, 0.95, 0.7354166666666667]"
000000004827,"[0.1108786610878661, 0.40625, 0.9142259414225942, 0.6859375]; [0.4225941422594142, 0.7203125, 0.5585774058577406, 0.79375]"
000000004885,"[0.3578125, 0.37142857142857144, 0.70625, 0.5628571428571428]"
000000004888,"[0.3734375, 0.5188679245283019, 0.421875, 0.5613207547169812]"
000000004904,"[0.06699346405228758, 0.05718954248366013, 0.19444444444444445, 0.09967320261437909]"
000000004968,"[0.221875, 0.22291666666666668, 0.303125, 0.2625]; [0.5765625, 0.7979166666666667, 0.621875, 0.8416666666666667]; [0.5859375, 0.8083333333333333, 0.646875, 0.8625]; [0.725, 0.7416666666666667, 0.7859375, 0.7916666666666666]; [0.6109375, 0.8083333333333333, 0.6421875, 0.8458333333333333]"
000000005018,"[0.55, 0.5604166666666667, 0.615625, 0.6104166666666667]"
000000005046,"[0.3515625, 0.8015414258188824, 0.6328125, 0.884393063583815]; [0.3546875, 0.7456647398843931, 0.621875, 0.815028901734104]; [0.3796875, 0.36416184971098264, 0.603125, 0.47398843930635837]; [0.4046875, 0.8978805394990366, 0.590625, 0.9576107899807321]; [0.375, 0.653179190751445, 0.615625, 0.7591522157996147]; [0.75625, 0.6165703275529865, 0.8421875, 0.674373795761079]; [0.4703125, 0.4527938342967245, 0.50625, 0.4913294797687861]"
000000005083,"[0.5125, 0.42916666666666664, 0.5546875, 0.48125]; [0.54375, 0.70625, 0.590625, 0.7708333333333334]"
000000005086,"[0.0109375, 0.91875, 0.3140625, 0.9770833333333333]"
000000005088,"[0.13125, 0.3552941176470588, 0.2078125, 0.38823529411764707]"
000000005113,"[0.058577405857740586, 0.6625, 0.4121338912133891, 0.696875]; [0.058577405857740586, 0.6625, 0.4121338912133891, 0.696875]; [0.6757322175732218, 0.3265625, 0.7384937238493724, 0.371875]"
000000005169,"[0.6203125, 0.3645833333333333, 0.815625, 0.44375]; [0.609375, 0.3625, 0.75, 0.41041666666666665]"
000000005174,"[0.2, 0.4625, 0.3515625, 0.5416666666666666]; [0.2, 0.4625, 0.3515625, 0.5416666666666666]"
000000005253,"[0.5734375, 0.23294117647058823, 0.7390625, 0.40941176470588236]; [0.6859375, 0.7694117647058824, 0.8171875, 0.96]"
000000005256,"[0.7109375, 0.134375, 0.753125, 0.159375]; [0.740625, 0.075, 0.803125, 0.121875]; [0.753125, 0.1578125, 0.778125, 0.18125]"
000000005294,"[0.6625, 0.47699757869249393, 0.734375, 0.5375302663438256]; [0.540625, 0.29055690072639223, 0.5984375, 0.3704600484261501]"
000000005340,"[0.559375, 0.5479166666666667, 0.6265625, 0.5875]"
000000005376,"[0.7453125, 0.325, 0.996875, 0.475]; [0.2921875, 0.81875, 0.496875, 0.9895833333333334]; [0.15625, 0.24791666666666667, 0.25625, 0.30625]; [0.521875, 0.20625, 0.7671875, 0.30416666666666664]"
000000005377,"[0.3633633633633634, 0.33, 0.5855855855855856, 0.372]; [0.36936936936936937, 0.436, 0.5375375375375375, 0.46]; [0.36936936936936937, 0.32, 0.5075075075075075, 0.342]; [0.36936936936936937, 0.076, 0.6036036036036037, 0.128]; [0.36936936936936937, 0.158, 0.5375375375375375, 0.182]; [0.36936936936936937, 0.232, 0.4954954954954955, 0.256]; [0.42342342342342343, 0.12, 0.5585585585585585, 0.148]; [0.36936936936936937, 0.454, 0.5135135135135135, 0.484]; [0.3663663663663664, 0.378, 0.5525525525525525, 0.418]; [0.3663663663663664, 0.378, 0.5525525525525525, 0.418]; [0.37237237237237236, 0.104, 0.5975975975975976, 0.146]; [0.3663663663663664, 0.262, 0.5495495495495496, 0.286]; [0.4864864864864865, 0.38, 0.5525525525525525, 0.404]"
000000005396,"[0.503125, 0.5046948356807511, 0.740625, 0.5938967136150235]"
000000005424,"[0.6078125, 0.39791666666666664, 0.75, 0.5833333333333334]"
000000005435,"[0.314, 0.6933333333333334, 0.894, 0.904]"
000000005482,"[0.753125, 0.6431535269709544, 0.828125, 0.7012448132780082]; [0.75625, 0.6203319502074689, 0.825, 0.6742738589211619]; [0.7796875, 0.6576763485477178, 0.8265625, 0.6970954356846473]"
000000005483,"[0.165625, 0.3767605633802817, 0.878125, 0.44366197183098594]; [0.5765625, 0.3221830985915493, 0.66875, 0.3767605633802817]; [0.3546875, 0.6690140845070423, 0.4234375, 0.7359154929577465]"
000000005500,"[0.3125, 0.4953125, 0.5520833333333334, 0.559375]; [0.21666666666666667, 0.5328125, 0.3375, 0.6125]"
000000005505,"[0.03125, 0.3171875, 0.2390625, 0.4046875]; [0.3796875, 0.415625, 0.51875, 0.4734375]; [0, 0.4625, 0.7125, 0.5140625]; [0.0078125, 0.9671875, 0.1734375, 0.996875]; [0.0015625, 0.7078125, 0.1, 0.7546875]; [0.2796875, 0.4203125, 0.3453125, 0.446875]; [0.078125, 0.375, 0.2203125, 0.415625]; [0.25625, 0.496875, 0.3015625, 0.525]; [0.509375, 0.4375, 0.5890625, 0.4796875]; [0.05, 0.3703125, 0.084375, 0.39375]; [0.175, 0.4953125, 0.2171875, 0.5171875]"
000000005554,"[0.184375, 0.7002341920374707, 0.3109375, 0.7423887587822015]; [0.2546875, 0.6487119437939111, 0.296875, 0.6908665105386417]"
000000005557,"[0.6265625, 0.5035294117647059, 0.73125, 0.5435294117647059]"
000000005559,"[0.91875, 0.5187793427230047, 0.9609375, 0.568075117370892]"
000000005614,"[0.1953125, 0.3403755868544601, 0.2359375, 0.40375586854460094]"
000000005641,"[0.096875, 0.7645833333333333, 0.3875, 0.925]; [0.090625, 0.6791666666666667, 0.3859375, 0.8458333333333333]"
000000005669,"[0.6609375, 0.5229166666666667, 0.8125, 0.6270833333333333]"
000000005688,"[0, 0.15, 0.1421875, 0.26875]; [0.2734375, 0.37083333333333335, 0.328125, 0.41041666666666665]; [0.321875, 0.3854166666666667, 0.38125, 0.43125]; [0.034375, 0.45, 0.0921875, 0.50625]"
000000005689,"[0.892, 0.8213333333333334, 0.94, 0.872]"
000000005699,"[0.22, 0.4025, 0.2816666666666667, 0.4875]"
000000005715,"[0.7011764705882353, 0.5578125, 0.9764705882352941, 0.678125]; [0.7435294117647059, 0.66875, 0.9858823529411764, 0.71875]"
000000005757,"[0.3796875, 0.05496828752642706, 0.484375, 0.1543340380549683]; [0.29375, 0.4630021141649049, 0.34375, 0.5137420718816068]; [0.3796875, 0.6849894291754757, 0.44375, 0.7568710359408034]; [0.475, 0.03805496828752643, 0.55625, 0.1331923890063425]; [0.7390625, 0.15010570824524314, 0.8, 0.21775898520084566]"
000000005809,"[0.5011709601873536, 0.3796875, 0.5597189695550351, 0.4203125]; [0.37236533957845436, 0.8046875, 0.6416861826697893, 0.90625]; [0.44028103044496486, 0.8515625, 0.5761124121779859, 0.896875]; [0.5292740046838408, 0.0984375, 0.5995316159250585, 0.1375]; [0.3840749414519906, 0.3625, 0.46604215456674475, 0.4109375]; [0.4168618266978923, 0.65, 0.5550351288056206, 0.7]"
000000005883,"[0.6352941176470588, 0.34375, 0.6941176470588235, 0.3765625]; [0.18352941176470589, 0.2140625, 0.4, 0.2671875]; [0.6141176470588235, 0.30625, 0.7082352941176471, 0.35625]; [0.5741176470588235, 0.2296875, 0.788235294117647, 0.3125]; [0.7670588235294118, 0.2765625, 0.8917647058823529, 0.3296875]; [0.6941176470588235, 0.2828125, 0.8352941176470589, 0.3265625]"
000000005906,"[0.4199346405228758, 0.006535947712418301, 0.4803921568627451, 0.06209150326797386]; [0.3349673202614379, 0.8496732026143791, 0.4084967320261438, 0.9248366013071896]"
000000005916,"[0.005291005291005291, 0.934, 0.2804232804232804, 0.99]"
000000005917,"[0.646875, 0.07291666666666667, 0.7921875, 0.1375]; [0.9265625, 0.10625, 1, 0.16666666666666666]; [0.3765625, 0.041666666666666664, 0.5171875, 0.10625]"
000000005967,"[0.690625, 0.44419134396355353, 0.834375, 0.4920273348519362]; [0.159375, 0.3120728929384966, 0.209375, 0.3690205011389522]; [0.4796875, 0.45785876993166286, 0.6640625, 0.5193621867881549]"
000000005994,"[0.3029411764705882, 0.0953125, 0.8147058823529412, 0.1640625]; [0.4117647058823529, 0.6640625, 0.5470588235294118, 0.6921875]; [0.19117647058823528, 0.3328125, 0.6176470588235294, 0.4265625]; [0.19411764705882353, 0.59375, 0.788235294117647, 0.6578125]; [0.4088235294117647, 0.4171875, 0.5558823529411765, 0.4625]; [0.6058823529411764, 0.3671875, 0.7441176470588236, 0.4328125]; [0.21176470588235294, 0.846875, 0.7794117647058824, 0.915625]"
000000006010,"[0.1296875, 0.5280373831775701, 0.2390625, 0.5607476635514018]; [0.7890625, 0.8387850467289719, 0.9953125, 0.9532710280373832]; [0.6296875, 0.32710280373831774, 0.7921875, 0.36682242990654207]; [0.2625, 0.5280373831775701, 0.3078125, 0.5817757009345794]; [0.8796875, 0.8785046728971962, 0.9875, 0.9392523364485982]; [0.8015625, 0.37616822429906543, 0.8390625, 0.4158878504672897]"
000000006016,"[0.7953125, 0.24121779859484777, 0.859375, 0.2810304449648712]"
000000006057,"[0.009375, 0.7189695550351288, 0.465625, 0.9297423887587822]"
000000006066,"[0.2953125, 0.3609375, 0.3375, 0.396875]; [0.359375, 0.14375, 0.3921875, 0.1765625]; [0.5859375, 0.3078125, 0.6671875, 0.3890625]; [0.353125, 0.1546875, 0.5140625, 0.315625]; [0.4546875, 0.4453125, 0.49375, 0.4859375]"
000000006075,"[0.5796875, 0.3125, 0.665625, 0.3546875]; [0.5796875, 0.1859375, 0.66875, 0.2265625]; [0.4171875, 0.159375, 0.5, 0.203125]; [0.51875, 0.1765625, 0.5859375, 0.2171875]; [0.41875, 0.203125, 0.5484375, 0.2375]"
000000006148,"[0.6609375, 0.49375, 0.909375, 0.6354166666666666]; [0.0109375, 0.7875, 0.1375, 0.8625]; [0.1375, 0.21041666666666667, 0.25625, 0.35]"
000000006160,"[0.6323851203501094, 0.2015625, 0.7680525164113785, 0.26875]"
000000006216,"[0.1359375, 0.3044496487119438, 0.3734375, 0.38875878220140514]"
000000006229,"[0.496875, 0.6707021791767555, 0.5703125, 0.7312348668280871]"
000000006230,"[0.2421875, 0.2520833333333333, 0.4765625, 0.41041666666666665]; [0.171875, 0.08541666666666667, 0.875, 0.32916666666666666]"
000000006262,"[0.15625, 0.26697892271662765, 0.259375, 0.36768149882903983]"
000000006270,"[0.8671875, 0.27291666666666664, 0.9484375, 0.35]; [0.41875, 0.09791666666666667, 0.603125, 0.19166666666666668]; [0.9546875, 0.21875, 0.9984375, 0.2625]; [0.9609375, 0.04375, 1, 0.09166666666666666]; [0.525, 0.12291666666666666, 0.603125, 0.1875]"
000000006332,"[0.4526143790849673, 0.3937908496732026, 0.5506535947712419, 0.44281045751633985]"
000000006363,"[0.565625, 0.029166666666666667, 0.6296875, 0.08541666666666667]"
000000006424,"[0.1703125, 0.667447306791569, 0.3453125, 0.8220140515222483]; [0.0421875, 0.1920374707259953, 0.1703125, 0.27634660421545665]; [0.184375, 0.7213114754098361, 0.2625, 0.8149882903981265]; [0.159375, 0.6838407494145199, 0.246875, 0.7517564402810304]"
000000006426,"[0.609375, 0.4375, 0.8453125, 0.6479166666666667]; [0.2171875, 0.31666666666666665, 0.6359375, 0.6]; [0.45625, 0.5166666666666667, 0.6296875, 0.6458333333333334]"
000000006432,"[0.06517311608961303, 0.003125, 0.9307535641547862, 0.0390625]"
000000006465,"[0.3875, 0.004166666666666667, 0.5015625, 0.052083333333333336]; [0.41875, 0.08333333333333333, 0.4921875, 0.12708333333333333]; [0.425, 0.11666666666666667, 0.4984375, 0.15208333333333332]; [0.6, 0.22916666666666666, 0.8, 0.275]; [0.403125, 0.18125, 0.5, 0.21875]; [0.725, 0.19166666666666668, 0.9484375, 0.2708333333333333]"
000000006489,"[0.01873536299765808, 0.5796875, 0.09601873536299765, 0.621875]"
000000006651,"[0.43125, 0.477751756440281, 0.8484375, 0.6838407494145199]; [0.2125, 0.22950819672131148, 0.5046875, 0.3840749414519906]"
000000006730,"[0.0140625, 0.17291666666666666, 0.1125, 0.21666666666666667]"
000000006747,"[0.9234375, 0.41875, 0.9640625, 0.4625]"
000000006773,"[0.682, 0.5413333333333333, 0.858, 0.68]"
000000006777,"[0.34823529411764703, 0.5328125, 0.46588235294117647, 0.5734375]; [0.3458823529411765, 0.565625, 0.4541176470588235, 0.6046875]"
000000006819,"[0.325, 0.3235294117647059, 0.4484375, 0.47058823529411764]"
000000006860,"[0.4578125, 0.7948113207547169, 0.6046875, 0.9693396226415094]"
000000006941,"[0.43719806763285024, 0, 0.6086956521739131, 0.05454545454545454]"
000000006943,"[0, 0.5835294117647059, 0.0453125, 0.6376470588235295]; [0.06875, 0.6847058823529412, 0.1125, 0.7435294117647059]"
000000006990,"[0.804, 0.9459459459459459, 0.99, 0.990990990990991]"
000000007104,"[0.24024024024024024, 0.448, 0.38738738738738737, 0.5]"
000000007159,"[0.3592436974789916, 0.6328125, 0.44537815126050423, 0.678125]"
000000007220,"[0.3609375, 0.175, 0.44375, 0.21041666666666667]"
000000007232,"[0.81875, 0.960093896713615, 0.9984375, 0.9953051643192489]"
000000007307,"[0.01875, 0.5158371040723982, 0.1890625, 0.5995475113122172]; [0.4265625, 0.47737556561085975, 0.5875, 0.5633484162895928]"
000000007455,"[0.0359375, 0.6674641148325359, 0.1390625, 0.7583732057416268]"
000000007504,"[0.5234375, 0.5260663507109005, 0.6078125, 0.5734597156398105]"
000000007539,"[0.85625, 0.8791666666666667, 0.921875, 0.9541666666666667]"
000000007544,"[0.20533333333333334, 0.448, 0.9173333333333333, 0.594]; [0.264, 0.8, 0.488, 0.914]; [0.472, 0.83, 0.688, 0.91]; [0.672, 0.798, 0.7893333333333333, 0.866]; [0.7546666666666667, 0.764, 0.8533333333333334, 0.832]"
000000007567,"[0.6375, 0.5399568034557235, 0.690625, 0.5896328293736501]; [0.640625, 0.5118790496760259, 0.69375, 0.572354211663067]; [0.2609375, 0.3434125269978402, 0.3234375, 0.39956803455723544]; [0.2921875, 0.31317494600431967, 0.353125, 0.3714902807775378]; [0.5875, 0.4816414686825054, 0.6578125, 0.5529157667386609]"
000000007592,"[0.3303303303303303, 0.586, 0.6516516516516516, 0.666]; [0.33633633633633636, 0.674, 0.43843843843843844, 0.734]; [0.5255255255255256, 0.502, 0.6606606606606606, 0.576]; [0.5345345345345346, 0.43, 0.6546546546546547, 0.5]; [0.3633633633633634, 0.43, 0.4774774774774775, 0.494]; [0.34534534534534533, 0.54, 0.45345345345345345, 0.578]"
000000007615,"[0.4125, 0.1, 0.6575, 0.258]"
000000007629,"[0.33125, 0.4967032967032967, 0.3703125, 0.5406593406593406]"
000000007677,"[0.6140625, 0.2583732057416268, 0.725, 0.3660287081339713]; [0.5046875, 0.3181818181818182, 0.6265625, 0.43301435406698563]; [0.6453125, 0.37559808612440193, 0.7171875, 0.45215311004784686]; [0.5765625, 0.430622009569378, 0.6453125, 0.4904306220095694]; [0.115625, 0.6244019138755981, 0.2171875, 0.6961722488038278]"
000000007710,"[0.096875, 0.5467196819085487, 0.1984375, 0.5785288270377733]; [0.096875, 0.5467196819085487, 0.1984375, 0.5785288270377733]; [0.1015625, 0.22465208747514911, 0.1484375, 0.2524850894632207]; [0.0890625, 0.20079522862823063, 0.1578125, 0.23260437375745527]; [0.1, 0.4552683896620278, 0.196875, 0.48906560636182905]; [0.10625, 0.1272365805168986, 0.1359375, 0.15308151093439365]"
000000007713,"[0.5078125, 0.5041666666666667, 0.634375, 0.5583333333333333]"
000000007721,"[0.4252336448598131, 0.321875, 0.6214953271028038, 0.403125]; [0.6004672897196262, 0.353125, 0.7780373831775701, 0.428125]; [0.4182242990654206, 0.209375, 0.5981308411214953, 0.29375]; [0.5700934579439252, 0.24375, 0.7383177570093458, 0.3203125]"
000000007729,"[0.5515625, 0.5343035343035343, 0.8984375, 0.7525987525987526]; [0.2984375, 0.2765072765072765, 0.6359375, 0.3804573804573805]; [0.8328125, 0.9542619542619543, 0.9046875, 0.9916839916839917]"
000000007740,"[0.2015625, 0.3770491803278688, 0.28125, 0.477751756440281]; [0.0375, 0.3864168618266979, 0.1046875, 0.477751756440281]"
000000007746,"[0.932, 0.6586666666666666, 1, 0.712]"
000000007753,"[0.3078125, 0.42916666666666664, 0.434375, 0.50625]; [0.3109375, 0.49166666666666664, 0.4265625, 0.5708333333333333]"
000000007757,"[0.4421875, 0.81875, 0.5265625, 0.90625]"
000000007758,"[0.965625, 0.3111111111111111, 1, 0.35833333333333334]"
000000007778,"[0.3140625, 0.5957943925233645, 0.421875, 0.7242990654205608]; [0.3140625, 0.5957943925233645, 0.421875, 0.7242990654205608]; [0.225, 0.6051401869158879, 0.3296875, 0.7126168224299065]; [0.353125, 0.32242990654205606, 0.38125, 0.35514018691588783]; [0.3734375, 0.3364485981308411, 0.415625, 0.3925233644859813]"
000000007782,"[0.78125, 0.6234375, 0.878125, 0.709375]; [0.221875, 0.5828125, 0.8734375, 0.63125]; [0.2171875, 0.6078125, 0.325, 0.7015625]"
000000007785,"[0.6871165644171779, 0.472, 0.8343558282208589, 0.508]"
000000007823,"[0.3140625, 0.27488151658767773, 0.6921875, 0.4186413902053712]; [0.33125, 0.5750394944707741, 0.7140625, 0.721958925750395]; [0.38125, 0.42338072669826227, 0.63125, 0.5687203791469194]"
000000007855,"[0.5413385826771654, 0.30417495029821073, 0.6220472440944882, 0.33399602385685884]; [0.5452755905511811, 0.6500994035785288, 0.8681102362204725, 0.6958250497017893]; [0.812992125984252, 0.4711729622266402, 0.8641732283464567, 0.5029821073558648]; [0.8188976377952756, 0.44532803180914515, 0.8562992125984252, 0.4711729622266402]; [0.6437007874015748, 0.3538767395626243, 0.6850393700787402, 0.3956262425447316]"
000000007944,"[0.2390625, 0.2944038929440389, 0.5171875, 0.7347931873479319]"
000000007954,"[0, 0.236, 0.17633410672853828, 0.322]"
000000008006,"[0.4625, 0.6166666666666667, 0.6078125, 0.7229166666666667]; [0.5625, 0.5604166666666667, 0.653125, 0.68125]; [0.5765625, 0.27291666666666664, 0.7015625, 0.42291666666666666]"
000000008055,"[0.029166666666666667, 0, 0.9895833333333334, 0.1]; [0.06666666666666667, 0.1453125, 0.49375, 0.2203125]"
000000008074,"[0.6359375, 0.5573770491803278, 0.684375, 0.6206088992974239]"
000000008095,"[0.5471311475409836, 0.3046875, 0.6618852459016393, 0.3515625]"
000000008160,"[0.009375, 0.4447592067988669, 0.1296875, 0.5240793201133145]; [0.253125, 0.49291784702549574, 0.346875, 0.603399433427762]"
000000008187,"[0.35, 0.5446428571428571, 0.4, 0.5803571428571429]"
000000008193,"[0.43125, 0.5100222717149221, 0.54375, 0.6146993318485523]"
